animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
RHm17	aIL10	-1	wk-1_IL10	0.300350717020089	Wk-13 Post-ATI IL10	LN	Week -13 Post-ATI	 IL10	IL10	pg/ml
RHm17	aIL10	-1	wk-1_IL4	0.143400893523015	Wk-13 Post-ATI IL4	LN	Week -13 Post-ATI	 IL4	IL4	pg/ml
RHm17	aIL10	-1	wk-1_MIP3b	58.2457800537286	Wk-13 Post-ATI MIP3b	LN	Week -13 Post-ATI	 MIP3b	MIP3b	pg/ml
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TCM_IFNGp_GAG	1.43	Wk-13 Post-ATI LN CD3p CD4p TCM IFNGp GAG	LN	Week -13 Post-ATI	CD3p CD4p TCM IFNGp GAG	LN_CD3p_CD4p_TCM_IFNGp_GAG	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	2002	Wk-13 Post-ATI LN CD3p CD4p TEM  TCF1 GAG	LN	Week -13 Post-ATI	CD3p CD4p TEM  TCF1 GAG	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	MFI
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TNFAp_GAG	0.19	Wk-13 Post-ATI LN CD3p CD4p TNFAp GAG	LN	Week -13 Post-ATI	CD3p CD4p TNFAp GAG	LN_CD3p_CD4p_TNFAp_GAG	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_GRZBp_GAG	4.51	Wk-13 Post-ATI LN CD3p CD8p TCM GRZBp GAG	LN	Week -13 Post-ATI	CD3p CD8p TCM GRZBp GAG	LN_CD3p_CD8p_TCM_GRZBp_GAG	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_IFNGp_GAG	2.86	Wk-13 Post-ATI LN CD3p CD8p TCM IFNGp GAG	LN	Week -13 Post-ATI	CD3p CD8p TCM IFNGp GAG	LN_CD3p_CD8p_TCM_IFNGp_GAG	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TEM_CD39p_GAG	17	Wk-13 Post-ATI LN CD3p CD8p TEM CD39p GAG	LN	Week -13 Post-ATI	CD3p CD8p TEM CD39p GAG	LN_CD3p_CD8p_TEM_CD39p_GAG	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	63.4	Wk-13 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG	LN	Week -13 Post-ATI	CD3p CD8p TEM CX3CR1p GAG	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_MFI_BCL2_UNS	2068	Wk-13 Post-ATI LN CD3p CD4p  BCL2 UNS	LN	Week -13 Post-ATI	CD3p CD4p  BCL2 UNS	LN_CD3p_CD4p_MFI_BCL2_UNS	MFI
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	2249	Wk-13 Post-ATI LN CD3p CD4p TCM  BCL2 UNS	LN	Week -13 Post-ATI	CD3p CD4p TCM  BCL2 UNS	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_MFI_TCF1_UNS	11222	Wk-13 Post-ATI LN CD3p CD8p  TCF1 UNS	LN	Week -13 Post-ATI	CD3p CD8p  TCF1 UNS	LN_CD3p_CD8p_MFI_TCF1_UNS	MFI
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_KI67p_UNS	5.37	Wk-13 Post-ATI LN CD3p CD8p KI67p UNS	LN	Week -13 Post-ATI	CD3p CD8p KI67p UNS	LN_CD3p_CD8p_KI67p_UNS	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_GRZBp_UNS	4.4	Wk-13 Post-ATI LN CD3p CD8p TCM GRZBp UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM GRZBp UNS	LN_CD3p_CD8p_TCM_GRZBp_UNS	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_KI67p_UNS	5.9	Wk-13 Post-ATI LN CD3p CD8p TCM KI67p UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM KI67p UNS	LN_CD3p_CD8p_TCM_KI67p_UNS	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	1.47	Wk-13 Post-ATI LN CD3p CD8p TCM SLAMF6p UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM SLAMF6p UNS	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_IFNGp_GAG_UNS	1.575	Wk-13 Post-ATI LN CD3p CD4p IFNGp GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p IFNGp GAG UNS	LN_CD3p_CD4p_IFNGp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_IL2p_GAG_UNS	1.902777777777778	Wk-13 Post-ATI LN CD3p CD4p IL2p GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p IL2p GAG UNS	LN_CD3p_CD4p_IL2p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	1.6627906976744184	Wk-13 Post-ATI LN CD3p CD4p TCM IFNGp GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p TCM IFNGp GAG UNS	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TNFAp_GAG_UNS	2.878787878787879	Wk-13 Post-ATI LN CD3p CD4p TNFAp GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p TNFAp GAG UNS	LN_CD3p_CD4p_TNFAp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	1.2070844686648499	Wk-13 Post-ATI LN CD3p CD8p CX3CR1p GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p CX3CR1p GAG UNS	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_IFNGp_GAG_UNS	1.8932038834951455	Wk-13 Post-ATI LN CD3p CD8p IFNGp GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p IFNGp GAG UNS	LN_CD3p_CD8p_IFNGp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	1.1722595078299776	Wk-13 Post-ATI LN CD3p CD8p TCM CX3CR1p GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM CX3CR1p GAG UNS	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	0.9635258358662614	Wk-13 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p TEM CX3CR1p GAG UNS	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_KI67p	2.35	Wk-13 Post-ATI LN CD3p CD4p KI67p	LN	Week -13 Post-ATI	CD3p CD4p KI67p	LN_CD3p_CD4p_KI67p	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TEM	0.087	Wk-13 Post-ATI LN CD3p CD4p TEM	LN	Week -13 Post-ATI	CD3p CD4p TEM	LN_CD3p_CD4p_TEM	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_CD25p	4.5	Wk-13 Post-ATI LN CD3p CD8p CD25p	LN	Week -13 Post-ATI	CD3p CD8p CD25p	LN_CD3p_CD8p_CD25p	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD8p_KI67p	1.71	Wk-13 Post-ATI LN CD3p CD8p KI67p	LN	Week -13 Post-ATI	CD3p CD8p KI67p	LN_CD3p_CD8p_KI67p	%
RHm17	aIL10	-1	wk-1_LN_CD3p_CD4_CD95pCD28nTEM	0.65	Wk-13 Post-ATI LN CD3p CD4 CD95pCD28nTEM	LN	Week -13 Post-ATI	CD3p CD4 CD95pCD28nTEM	LN_CD3p_CD4_CD95pCD28nTEM	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.074	Wk-13 Post-ATI PBMC CD3p CD4p Naive TNFAp GAG	PBMC	Week -13 Post-ATI	CD3p CD4p Naive TNFAp GAG	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2275	Wk-13 Post-ATI PBMC CD3p CD4p TCM  BCL2 GAG	PBMC	Week -13 Post-ATI	CD3p CD4p TCM  BCL2 GAG	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	MFI
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_CD39p_GAG	8.36	Wk-13 Post-ATI PBMC CD3p CD4p TCM CD39p GAG	PBMC	Week -13 Post-ATI	CD3p CD4p TCM CD39p GAG	PBMC_CD3p_CD4p_TCM_CD39p_GAG	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TEM_ID2p_GAG	53.9	Wk-13 Post-ATI PBMC CD3p CD4p TEM ID2p GAG	PBMC	Week -13 Post-ATI	CD3p CD4p TEM ID2p GAG	PBMC_CD3p_CD4p_TEM_ID2p_GAG	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_CD39p_UNS	2.43	Wk-13 Post-ATI PBMC CD3p CD4p CD39p UNS	PBMC	Week -13 Post-ATI	CD3p CD4p CD39p UNS	PBMC_CD3p_CD4p_CD39p_UNS	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_Naive_KI67p_UNS	1.75	Wk-13 Post-ATI PBMC CD3p CD4p Naive KI67p UNS	PBMC	Week -13 Post-ATI	CD3p CD4p Naive KI67p UNS	PBMC_CD3p_CD4p_Naive_KI67p_UNS	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2405	Wk-13 Post-ATI PBMC CD3p CD4p TCM  BCL2 UNS	PBMC	Week -13 Post-ATI	CD3p CD4p TCM  BCL2 UNS	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_TCM_CD69p_UNS	3.49	Wk-13 Post-ATI PBMC CD3p CD8p TCM CD69p UNS	PBMC	Week -13 Post-ATI	CD3p CD8p TCM CD69p UNS	PBMC_CD3p_CD8p_TCM_CD69p_UNS	%
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.6378600823045266	Wk-13 Post-ATI PBMC CD3p CD4p CD39p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p CD39p GAG UNS	PBMC_CD3p_CD4p_CD39p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.3823529411764706	Wk-13 Post-ATI PBMC CD3p CD4p CD69p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p CD69p GAG UNS	PBMC_CD3p_CD4p_CD69p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_KI67p_GAG_UNS	1.162162162162162	Wk-13 Post-ATI PBMC CD3p CD4p KI67p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p KI67p GAG UNS	PBMC_CD3p_CD4p_KI67p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.0681818181818181	Wk-13 Post-ATI PBMC CD3p CD4p TCM CD69p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p TCM CD69p GAG UNS	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	1.650793650793651	Wk-13 Post-ATI PBMC CD3p CD8p IFNGp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p IFNGp GAG UNS	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	1.1235955056179776	Wk-13 Post-ATI PBMC CD3p CD8p Naive TNFAp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p Naive TNFAp GAG UNS	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.0454545454545452	Wk-13 Post-ATI PBMC CD3p CD8p TBETp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p TBETp GAG UNS	PBMC_CD3p_CD8p_TBETp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	1.7333333333333334	Wk-13 Post-ATI PBMC CD3p CD8p TNFAp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p TNFAp GAG UNS	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	FC
RHm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_KI67p	0.41	Wk-13 Post-ATI PBMC CD3p CD8p KI67p	PBMC	Week -13 Post-ATI	CD3p CD8p KI67p	PBMC_CD3p_CD8p_KI67p	%
RHm17	aIL10	-1	wk-1_MSD_Cluster_1	-0.0637844054412312	Wk-13 Post-ATI MSD Cluster 1	LN	Week -13 Post-ATI	 MSD Cluster 1	MSD_Cluster_1	centroid score
RHm17	aIL10	-1	wk-1_MSD_Cluster_2	0.496040352151822	Wk-13 Post-ATI MSD Cluster 2	LN	Week -13 Post-ATI	 MSD Cluster 2	MSD_Cluster_2	centroid score
RHm17	aIL10	-1	wk-1_MSD_Cluster_3	-0.273790574659448	Wk-13 Post-ATI MSD Cluster 3	LN	Week -13 Post-ATI	 MSD Cluster 3	MSD_Cluster_3	centroid score
RVm17	aIL10	-1	wk-1_IL10	0.288725514548839	Wk-13 Post-ATI IL10	LN	Week -13 Post-ATI	 IL10	IL10	pg/ml
RVm17	aIL10	-1	wk-1_IL4	0.185935476155212	Wk-13 Post-ATI IL4	LN	Week -13 Post-ATI	 IL4	IL4	pg/ml
RVm17	aIL10	-1	wk-1_MIP3b	69.5598904323009	Wk-13 Post-ATI MIP3b	LN	Week -13 Post-ATI	 MIP3b	MIP3b	pg/ml
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TCM_IFNGp_GAG	0.65	Wk-13 Post-ATI LN CD3p CD4p TCM IFNGp GAG	LN	Week -13 Post-ATI	CD3p CD4p TCM IFNGp GAG	LN_CD3p_CD4p_TCM_IFNGp_GAG	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	5713	Wk-13 Post-ATI LN CD3p CD4p TEM  TCF1 GAG	LN	Week -13 Post-ATI	CD3p CD4p TEM  TCF1 GAG	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	MFI
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TNFAp_GAG	0.16	Wk-13 Post-ATI LN CD3p CD4p TNFAp GAG	LN	Week -13 Post-ATI	CD3p CD4p TNFAp GAG	LN_CD3p_CD4p_TNFAp_GAG	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_GRZBp_GAG	7.72	Wk-13 Post-ATI LN CD3p CD8p TCM GRZBp GAG	LN	Week -13 Post-ATI	CD3p CD8p TCM GRZBp GAG	LN_CD3p_CD8p_TCM_GRZBp_GAG	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_IFNGp_GAG	0.46	Wk-13 Post-ATI LN CD3p CD8p TCM IFNGp GAG	LN	Week -13 Post-ATI	CD3p CD8p TCM IFNGp GAG	LN_CD3p_CD8p_TCM_IFNGp_GAG	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TEM_CD39p_GAG	11.1	Wk-13 Post-ATI LN CD3p CD8p TEM CD39p GAG	LN	Week -13 Post-ATI	CD3p CD8p TEM CD39p GAG	LN_CD3p_CD8p_TEM_CD39p_GAG	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	37.3	Wk-13 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG	LN	Week -13 Post-ATI	CD3p CD8p TEM CX3CR1p GAG	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_MFI_BCL2_UNS	2940	Wk-13 Post-ATI LN CD3p CD4p  BCL2 UNS	LN	Week -13 Post-ATI	CD3p CD4p  BCL2 UNS	LN_CD3p_CD4p_MFI_BCL2_UNS	MFI
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	3214	Wk-13 Post-ATI LN CD3p CD4p TCM  BCL2 UNS	LN	Week -13 Post-ATI	CD3p CD4p TCM  BCL2 UNS	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_MFI_TCF1_UNS	9996	Wk-13 Post-ATI LN CD3p CD8p  TCF1 UNS	LN	Week -13 Post-ATI	CD3p CD8p  TCF1 UNS	LN_CD3p_CD8p_MFI_TCF1_UNS	MFI
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_KI67p_UNS	4.64	Wk-13 Post-ATI LN CD3p CD8p KI67p UNS	LN	Week -13 Post-ATI	CD3p CD8p KI67p UNS	LN_CD3p_CD8p_KI67p_UNS	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_GRZBp_UNS	8.25	Wk-13 Post-ATI LN CD3p CD8p TCM GRZBp UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM GRZBp UNS	LN_CD3p_CD8p_TCM_GRZBp_UNS	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_KI67p_UNS	4.16	Wk-13 Post-ATI LN CD3p CD8p TCM KI67p UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM KI67p UNS	LN_CD3p_CD8p_TCM_KI67p_UNS	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	2.55	Wk-13 Post-ATI LN CD3p CD8p TCM SLAMF6p UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM SLAMF6p UNS	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_IFNGp_GAG_UNS	2.0952380952380953	Wk-13 Post-ATI LN CD3p CD4p IFNGp GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p IFNGp GAG UNS	LN_CD3p_CD4p_IFNGp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_IL2p_GAG_UNS	0.9473684210526315	Wk-13 Post-ATI LN CD3p CD4p IL2p GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p IL2p GAG UNS	LN_CD3p_CD4p_IL2p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	2.166666666666667	Wk-13 Post-ATI LN CD3p CD4p TCM IFNGp GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p TCM IFNGp GAG UNS	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TNFAp_GAG_UNS	3.72093023255814	Wk-13 Post-ATI LN CD3p CD4p TNFAp GAG UNS	LN	Week -13 Post-ATI	CD3p CD4p TNFAp GAG UNS	LN_CD3p_CD4p_TNFAp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	0.7454954954954955	Wk-13 Post-ATI LN CD3p CD8p CX3CR1p GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p CX3CR1p GAG UNS	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_IFNGp_GAG_UNS	0.9375000000000001	Wk-13 Post-ATI LN CD3p CD8p IFNGp GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p IFNGp GAG UNS	LN_CD3p_CD8p_IFNGp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	0.752232142857143	Wk-13 Post-ATI LN CD3p CD8p TCM CX3CR1p GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p TCM CX3CR1p GAG UNS	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	0.6498257839721254	Wk-13 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG UNS	LN	Week -13 Post-ATI	CD3p CD8p TEM CX3CR1p GAG UNS	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_KI67p	1.04	Wk-13 Post-ATI LN CD3p CD4p KI67p	LN	Week -13 Post-ATI	CD3p CD4p KI67p	LN_CD3p_CD4p_KI67p	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4p_TEM	0.13	Wk-13 Post-ATI LN CD3p CD4p TEM	LN	Week -13 Post-ATI	CD3p CD4p TEM	LN_CD3p_CD4p_TEM	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_CD25p	4.75	Wk-13 Post-ATI LN CD3p CD8p CD25p	LN	Week -13 Post-ATI	CD3p CD8p CD25p	LN_CD3p_CD8p_CD25p	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD8p_KI67p	1.7	Wk-13 Post-ATI LN CD3p CD8p KI67p	LN	Week -13 Post-ATI	CD3p CD8p KI67p	LN_CD3p_CD8p_KI67p	%
RVm17	aIL10	-1	wk-1_LN_CD3p_CD4_CD95pCD28nTEM	0.44	Wk-13 Post-ATI LN CD3p CD4 CD95pCD28nTEM	LN	Week -13 Post-ATI	CD3p CD4 CD95pCD28nTEM	LN_CD3p_CD4_CD95pCD28nTEM	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.12	Wk-13 Post-ATI PBMC CD3p CD4p Naive TNFAp GAG	PBMC	Week -13 Post-ATI	CD3p CD4p Naive TNFAp GAG	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	3077	Wk-13 Post-ATI PBMC CD3p CD4p TCM  BCL2 GAG	PBMC	Week -13 Post-ATI	CD3p CD4p TCM  BCL2 GAG	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	MFI
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_CD39p_GAG	4.98	Wk-13 Post-ATI PBMC CD3p CD4p TCM CD39p GAG	PBMC	Week -13 Post-ATI	CD3p CD4p TCM CD39p GAG	PBMC_CD3p_CD4p_TCM_CD39p_GAG	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TEM_ID2p_GAG	35.8	Wk-13 Post-ATI PBMC CD3p CD4p TEM ID2p GAG	PBMC	Week -13 Post-ATI	CD3p CD4p TEM ID2p GAG	PBMC_CD3p_CD4p_TEM_ID2p_GAG	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_CD39p_UNS	4.82	Wk-13 Post-ATI PBMC CD3p CD4p CD39p UNS	PBMC	Week -13 Post-ATI	CD3p CD4p CD39p UNS	PBMC_CD3p_CD4p_CD39p_UNS	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_Naive_KI67p_UNS	2.41	Wk-13 Post-ATI PBMC CD3p CD4p Naive KI67p UNS	PBMC	Week -13 Post-ATI	CD3p CD4p Naive KI67p UNS	PBMC_CD3p_CD4p_Naive_KI67p_UNS	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	3934	Wk-13 Post-ATI PBMC CD3p CD4p TCM  BCL2 UNS	PBMC	Week -13 Post-ATI	CD3p CD4p TCM  BCL2 UNS	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_TCM_CD69p_UNS	2.73	Wk-13 Post-ATI PBMC CD3p CD8p TCM CD69p UNS	PBMC	Week -13 Post-ATI	CD3p CD8p TCM CD69p UNS	PBMC_CD3p_CD8p_TCM_CD69p_UNS	%
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_CD39p_GAG_UNS	0.9543568464730289	Wk-13 Post-ATI PBMC CD3p CD4p CD39p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p CD39p GAG UNS	PBMC_CD3p_CD4p_CD39p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.1730769230769231	Wk-13 Post-ATI PBMC CD3p CD4p CD69p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p CD69p GAG UNS	PBMC_CD3p_CD4p_CD69p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.891025641025641	Wk-13 Post-ATI PBMC CD3p CD4p KI67p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p KI67p GAG UNS	PBMC_CD3p_CD4p_KI67p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.068062827225131	Wk-13 Post-ATI PBMC CD3p CD4p TCM CD69p GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD4p TCM CD69p GAG UNS	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	2.1097922848664687	Wk-13 Post-ATI PBMC CD3p CD8p IFNGp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p IFNGp GAG UNS	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.2193158953722334	Wk-13 Post-ATI PBMC CD3p CD8p TBETp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p TBETp GAG UNS	PBMC_CD3p_CD8p_TBETp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	1.6785714285714284	Wk-13 Post-ATI PBMC CD3p CD8p TNFAp GAG UNS	PBMC	Week -13 Post-ATI	CD3p CD8p TNFAp GAG UNS	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	FC
RVm17	aIL10	-1	wk-1_PBMC_CD3p_CD8p_KI67p	1.06	Wk-13 Post-ATI PBMC CD3p CD8p KI67p	PBMC	Week -13 Post-ATI	CD3p CD8p KI67p	PBMC_CD3p_CD8p_KI67p	%
RVm17	aIL10	-1	wk-1_MSD_Cluster_1	-0.246506827822477	Wk-13 Post-ATI MSD Cluster 1	LN	Week -13 Post-ATI	 MSD Cluster 1	MSD_Cluster_1	centroid score
RVm17	aIL10	-1	wk-1_MSD_Cluster_2	-0.293815796600927	Wk-13 Post-ATI MSD Cluster 2	LN	Week -13 Post-ATI	 MSD Cluster 2	MSD_Cluster_2	centroid score
